CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17603,2011-09-22 14:18:00,77,1,394.72,2,2,2,222,At Risk
17604,2011-05-06 13:43:00,216,2,309.36,1,3,2,132,At Risk
17608,2011-11-06 13:06:00,32,2,191.99,4,3,1,431,Potential Loyal
17609,2011-10-30 12:28:00,40,5,1105.78,3,4,4,344,Loyal
17611,2011-12-02 13:29:00,6,15,3961.12,5,5,5,555,Champion
17612,2011-10-17 14:59:00,52,6,2048.45,3,5,4,354,Loyal
17613,2011-11-17 10:51:00,22,14,4544.55,4,5,5,455,Loyal
17614,2011-10-13 16:01:00,56,1,386.32,3,2,2,322,Potential Loyal
17615,2011-08-01 14:06:00,129,3,329.6,2,4,2,242,At Risk
17616,2011-06-19 10:11:00,173,3,571.1999999999999,2,4,3,243,At Risk
17618,2011-12-04 11:50:00,5,3,930.28,5,4,3,543,Loyal
17619,2011-01-31 14:18:00,311,1,214.37,1,2,1,121,At Risk
17620,2011-10-11 12:08:00,59,1,81.44,3,2,1,321,Potential Loyal
17621,2011-11-18 17:11:00,20,3,1379.9,4,4,4,444,Loyal
17623,2011-11-07 11:32:00,32,1,527.05,4,2,3,423,Potential Loyal
17624,2011-11-25 10:52:00,14,2,843.48,4,3,3,433,Potential Loyal
17625,2011-11-21 13:36:00,17,4,2020.4,4,4,4,444,Loyal
17628,2011-09-19 15:21:00,80,1,75.75,2,2,1,221,At Risk
17629,2011-12-04 10:56:00,5,8,1814.1200000000001,5,5,4,554,Champion
17630,2011-06-23 11:58:00,169,2,503.6,2,3,3,233,At Risk
17631,2011-12-08 09:47:00,1,3,528.33,5,4,3,543,Loyal
17633,2011-11-08 13:25:00,30,4,1324.84,4,4,4,444,Loyal
17634,2011-11-03 13:09:00,35,9,2358.59,3,5,5,355,Loyal
17636,2011-11-20 14:40:00,18,1,285.56,4,2,2,422,Potential Loyal
17637,2011-11-08 12:51:00,30,2,547.0600000000001,4,3,3,433,Potential Loyal
17639,2011-03-08 15:22:00,275,1,108.5,1,2,1,121,At Risk
17640,2011-09-14 09:13:00,86,1,621.66,2,2,3,223,At Risk
17642,2011-08-12 09:11:00,119,2,712.29,2,3,3,233,At Risk
17643,2010-12-01 14:38:00,372,1,101.55,1,2,1,121,At Risk
17644,2011-12-08 13:43:00,0,11,2895.64,5,5,5,555,Champion
17646,2011-05-04 13:17:00,218,3,1008.39,1,4,4,144,At Risk
17647,2011-10-05 15:38:00,64,1,133.06,3,2,1,321,Potential Loyal
17648,2011-10-10 09:41:00,60,4,1797.5,3,4,4,344,Loyal
17649,2011-07-24 15:53:00,137,1,868.49,2,2,3,223,At Risk
17650,2011-11-18 14:52:00,20,1,166.07999999999998,4,2,1,421,Potential Loyal
17651,2011-11-28 10:29:00,11,10,3945.0,5,5,5,555,Champion
17652,2011-11-14 12:55:00,24,12,4867.72,4,5,5,455,Loyal
17653,2011-11-03 12:46:00,36,4,1207.56,3,4,4,344,Loyal
17654,2011-03-07 13:17:00,276,1,117.55,1,2,1,121,At Risk
17655,2011-11-29 11:34:00,10,7,2638.94,5,5,5,555,Champion
17656,2011-09-27 13:04:00,72,5,1674.69,2,4,4,244,At Risk
17658,2011-11-14 12:07:00,25,2,595.42,4,3,3,433,Potential Loyal
17659,2011-11-22 13:29:00,16,12,2999.46,4,5,5,455,Loyal
17660,2011-07-21 13:37:00,140,1,178.75,2,2,1,221,At Risk
17663,2011-11-14 08:56:00,25,7,1802.91,4,5,4,454,Loyal
17664,2011-11-21 11:29:00,18,2,604.64,4,3,3,433,Potential Loyal
17666,2011-12-06 09:06:00,3,2,728.16,5,3,3,533,Potential Loyal
17667,2011-10-04 14:32:00,65,5,2055.51,3,4,5,345,Loyal
17668,2011-12-08 13:25:00,0,2,347.75,5,3,2,532,Potential Loyal
17669,2011-10-28 08:53:00,42,7,3406.7200000000003,3,5,5,355,Loyal
17670,2011-04-26 09:12:00,227,1,205.7,1,2,1,121,At Risk
17671,2011-11-24 12:21:00,15,4,1572.71,4,4,4,444,Loyal
17672,2011-10-20 14:18:00,49,2,3178.17,3,3,5,335,Big Spender
17673,2011-12-08 12:50:00,1,6,1594.97,5,5,4,554,Champion
17674,2011-09-26 13:35:00,73,2,551.04,2,3,3,233,At Risk
17675,2011-12-08 18:03:00,0,31,20374.28,5,5,5,555,Champion
17676,2011-12-05 15:16:00,3,6,1371.18,5,5,4,554,Champion
17677,2011-12-08 09:56:00,1,30,16345.38,5,5,5,555,Champion
17678,2011-03-21 11:52:00,263,1,298.11,1,2,2,122,At Risk
17679,2011-10-18 07:43:00,52,2,1992.1100000000001,3,3,4,334,Loyal
17680,2011-11-16 12:42:00,23,1,184.4,4,2,1,421,Potential Loyal
17682,2011-11-29 15:59:00,9,6,2474.33,5,5,5,555,Champion
17684,2011-10-27 11:10:00,43,1,239.41,3,2,1,321,Potential Loyal
17685,2011-11-23 11:36:00,16,7,3155.83,4,5,5,455,Loyal
17686,2011-12-02 15:39:00,6,7,5739.46,5,5,5,555,Champion
17690,2011-11-09 15:17:00,29,15,4726.8,4,5,5,455,Loyal
17691,2010-12-16 17:20:00,357,2,290.40000000000003,1,3,2,132,At Risk
17692,2011-08-04 14:01:00,126,4,740.94,2,4,3,243,At Risk
17693,2011-07-25 15:48:00,136,1,200.47,2,2,1,221,At Risk
17694,2011-07-21 12:00:00,141,1,283.12,2,2,2,222,At Risk
17695,2011-07-31 10:40:00,131,2,765.34,2,3,3,233,At Risk
17696,2011-11-01 13:43:00,37,8,2285.71,3,5,5,355,Loyal
17697,2011-04-17 15:40:00,235,1,338.95,1,2,2,122,At Risk
17698,2011-03-24 11:34:00,260,1,154.95,1,2,1,121,At Risk
17700,2011-11-23 11:51:00,16,4,2534.64,4,4,5,445,Loyal
17701,2011-04-01 12:25:00,252,1,417.95,1,2,2,122,At Risk
17702,2011-11-09 16:03:00,29,4,1824.37,4,4,4,444,Loyal
17703,2011-11-04 15:51:00,34,3,798.74,3,4,3,343,Loyal
17704,2011-06-24 09:40:00,168,2,885.19,2,3,3,233,At Risk
17705,2011-12-06 13:45:00,2,9,1823.52,5,5,4,554,Champion
17706,2011-12-05 13:34:00,3,17,10504.49,5,5,5,555,Champion
17707,2011-06-07 15:03:00,184,2,152.4,1,3,1,131,At Risk
17708,2011-06-05 10:12:00,187,2,263.33,1,3,2,132,At Risk
17709,2011-06-23 11:55:00,169,1,137.45,2,2,1,221,At Risk
17711,2011-11-29 11:40:00,10,2,385.1,5,3,2,532,Potential Loyal
17712,2011-10-26 12:28:00,44,1,522.91,3,2,3,323,Potential Loyal
17714,2011-01-23 10:32:00,320,1,153.0,1,2,1,121,At Risk
17715,2011-05-23 12:32:00,200,1,326.4,1,2,2,122,At Risk
17716,2011-11-17 12:00:00,22,11,5655.99,4,5,5,455,Loyal
17718,2011-04-21 13:39:00,231,1,139.35,1,2,1,121,At Risk
17719,2011-11-02 10:36:00,37,15,5396.04,3,5,5,355,Loyal
17720,2011-11-13 15:04:00,25,4,1195.94,4,4,4,444,Loyal
17722,2011-09-04 15:22:00,95,4,2424.04,2,4,5,245,At Risk
17723,2011-08-04 18:37:00,126,6,3276.4000000000005,2,5,5,255,At Risk
17724,2011-09-29 15:26:00,70,3,1033.0,3,4,4,344,Loyal
17725,2011-11-23 16:34:00,15,11,3439.08,4,5,5,455,Loyal
17727,2011-11-24 17:06:00,14,1,1060.25,4,2,4,424,Potential Loyal
17728,2011-12-06 08:52:00,3,3,2876.01,5,4,5,545,Loyal
17730,2011-12-06 15:43:00,2,13,5298.4800000000005,5,5,5,555,Champion
17731,2011-09-21 15:02:00,78,4,1240.11,2,4,4,244,At Risk
17732,2010-12-02 09:29:00,372,1,303.97,1,2,2,122,At Risk
17733,2011-11-01 08:16:00,38,2,692.19,3,3,3,333,Loyal
17734,2011-10-17 12:33:00,53,3,700.63,3,4,3,343,Loyal
17735,2011-12-07 16:47:00,1,19,13110.02,5,5,5,555,Champion
17736,2011-11-30 15:36:00,8,3,377.44,5,4,2,542,Loyal
17737,2011-11-30 15:16:00,8,2,168.24,5,3,1,531,Potential Loyal
17738,2011-11-20 15:05:00,18,4,1879.05,4,4,4,444,Loyal
17739,2011-11-28 09:12:00,11,7,2791.35,5,5,5,555,Champion
17742,2011-08-18 15:28:00,112,2,355.11,2,3,2,232,At Risk
17744,2011-12-06 12:11:00,3,6,2322.4,5,5,5,555,Champion
17746,2011-04-13 14:31:00,239,1,110.25,1,2,1,121,At Risk
17747,2011-08-19 08:13:00,112,1,71.4,2,2,1,221,At Risk
17749,2011-06-14 15:45:00,177,2,674.52,2,3,3,233,At Risk
17750,2011-12-04 14:09:00,4,9,1710.45,5,5,4,554,Champion
17752,2010-12-15 16:19:00,358,1,80.64,1,2,1,121,At Risk
17754,2011-12-09 11:20:00,0,5,1664.6499999999999,5,4,4,544,Loyal
17757,2011-12-08 15:31:00,0,30,5593.39,5,5,5,555,Champion
17758,2011-11-20 14:45:00,18,8,3408.2,4,5,5,455,Loyal
17759,2011-11-22 16:02:00,16,3,819.96,4,4,3,443,Loyal
17760,2011-11-18 10:56:00,21,2,287.59,4,3,2,432,Potential Loyal
17761,2011-11-07 10:23:00,32,1,712.78,4,2,3,423,Potential Loyal
17763,2011-03-21 14:25:00,262,1,15.0,1,2,1,121,At Risk
17764,2011-10-20 11:03:00,50,2,772.55,3,3,3,333,Loyal
17765,2011-07-04 12:41:00,158,3,367.63,2,4,2,242,At Risk
17767,2011-11-24 14:42:00,14,1,271.2,4,2,2,422,Potential Loyal
17768,2011-12-01 13:22:00,7,3,2081.9,5,4,5,545,Loyal
17769,2011-11-27 11:18:00,12,10,3957.43,5,5,5,555,Champion
17770,2011-05-25 12:34:00,198,5,1143.27,1,4,4,144,At Risk
17771,2011-10-14 11:43:00,56,2,245.81,3,3,1,331,Loyal
17772,2011-11-29 11:05:00,10,2,173.45,5,3,1,531,Potential Loyal
17774,2011-09-04 12:49:00,96,4,1213.73,2,4,4,244,At Risk
17775,2011-03-30 10:50:00,254,1,56.4,1,2,1,121,At Risk
17777,2011-11-15 12:02:00,24,3,647.56,4,4,3,443,Loyal
17779,2011-11-18 14:15:00,20,3,650.32,4,4,3,443,Loyal
17781,2011-07-03 16:00:00,158,2,188.02,2,3,1,231,At Risk
17783,2011-09-28 16:07:00,71,2,283.47,3,3,2,332,Loyal
17785,2011-10-17 13:43:00,52,1,131.94,3,2,1,321,Potential Loyal
17786,2011-09-15 12:51:00,84,2,266.85,2,3,2,232,At Risk
17787,2011-07-10 11:24:00,152,4,1817.54,2,4,4,244,At Risk
17788,2011-09-27 10:09:00,73,2,1117.9,2,3,4,234,At Risk
17789,2011-03-03 13:14:00,280,1,225.9,1,2,1,121,At Risk
17790,2011-11-13 11:30:00,26,14,1964.3,4,5,4,454,Loyal
17791,2011-11-10 12:09:00,29,1,106.1,4,2,1,421,Potential Loyal
17793,2011-11-14 14:24:00,24,1,300.34,4,2,2,422,Potential Loyal
17795,2011-06-13 12:36:00,179,2,342.83,1,3,2,132,At Risk
17796,2011-10-30 15:38:00,39,4,690.0,3,4,3,343,Loyal
17797,2011-11-17 13:21:00,21,3,780.43,4,4,3,443,Loyal
17799,2011-11-17 15:16:00,21,10,3039.17,4,5,5,455,Loyal
17800,2011-11-02 12:57:00,36,9,1187.21,3,5,4,354,Loyal
17802,2011-09-18 14:56:00,81,3,1285.04,2,4,4,244,At Risk
17805,2011-09-27 11:49:00,73,1,512.31,2,2,3,223,At Risk
17806,2011-11-28 14:12:00,10,1,546.04,5,2,3,523,Potential Loyal
17809,2011-11-23 12:59:00,15,12,5411.91,4,5,5,455,Loyal
17811,2011-12-05 13:46:00,3,39,7761.82,5,5,5,555,Champion
17812,2011-11-27 11:47:00,12,4,699.81,5,4,3,543,Loyal
17813,2011-11-25 16:13:00,13,5,1698.07,4,4,4,444,Loyal
17816,2011-11-03 11:34:00,36,4,36.56,3,4,1,341,Loyal
17817,2011-12-05 14:39:00,3,3,387.68,5,4,2,542,Loyal
17819,2011-09-29 10:52:00,71,7,3704.87,3,5,5,355,Loyal
17824,2011-10-19 14:14:00,50,1,298.4,3,2,2,322,Potential Loyal
17827,2011-12-04 15:00:00,4,5,1987.33,5,4,4,544,Loyal
17828,2011-11-17 08:41:00,22,4,1820.09,4,4,4,444,Loyal
17829,2011-02-14 12:46:00,298,1,889.24,1,2,3,123,At Risk
17830,2011-12-08 12:28:00,1,3,398.7,5,4,2,542,Loyal
17831,2011-11-06 15:09:00,32,1,35.400000000000006,4,2,1,421,Potential Loyal
17832,2011-10-21 11:43:00,49,1,155.37,3,2,1,321,Potential Loyal
17835,2011-12-07 11:48:00,2,3,342.24,5,4,2,542,Loyal
17836,2011-10-23 16:13:00,46,1,110.21000000000001,3,2,1,321,Potential Loyal
17837,2011-10-28 16:13:00,41,8,1541.23,3,5,4,354,Loyal
17838,2011-11-13 11:20:00,26,5,2720.8,4,4,5,445,Loyal
17839,2011-10-28 17:27:00,41,1,318.15,3,2,2,322,Potential Loyal
17841,2011-12-08 12:07:00,1,124,40519.84,5,5,5,555,Champion
17843,2011-02-09 15:33:00,302,1,205.48,1,2,1,121,At Risk
17844,2011-08-25 11:27:00,106,1,51.559999999999995,2,2,1,221,At Risk
17846,2011-09-15 15:20:00,84,1,2033.1,2,2,4,224,At Risk
17848,2011-09-19 16:49:00,80,9,901.2,2,5,3,253,At Risk
17849,2011-05-05 13:46:00,217,4,605.8000000000001,1,4,3,143,At Risk
17850,2010-12-02 15:27:00,371,34,5391.21,1,5,5,155,At Risk
17852,2011-11-28 12:36:00,11,2,114.34,5,3,1,531,Potential Loyal
17854,2011-06-07 16:21:00,184,2,311.26,1,3,2,132,At Risk
17855,2010-12-02 09:44:00,372,1,208.97,1,2,1,121,At Risk
17856,2011-12-08 09:40:00,1,4,1418.03,5,4,4,544,Loyal
17857,2011-12-05 13:13:00,3,23,26879.04,5,5,5,555,Champion
17858,2011-12-04 11:56:00,5,12,5140.66,5,5,5,555,Champion
17859,2011-02-08 10:32:00,304,1,141.92,1,2,1,121,At Risk
17860,2010-12-06 12:41:00,368,1,226.45000000000002,1,2,1,121,At Risk
17861,2011-12-06 16:21:00,2,8,2097.88,5,5,5,555,Champion
17862,2011-01-20 12:23:00,323,1,330.9,1,2,2,122,At Risk
17863,2011-10-11 13:45:00,58,6,3160.0,3,5,5,355,Loyal
17864,2011-11-27 11:15:00,12,3,554.85,5,4,3,543,Loyal
17865,2011-11-09 12:08:00,30,20,10526.32,4,5,5,455,Loyal
17866,2011-07-20 11:07:00,142,1,329.65000000000003,2,2,2,222,At Risk
17867,2011-11-09 14:15:00,29,6,1157.8700000000001,4,5,4,454,Loyal
17869,2011-08-24 16:16:00,106,5,428.18,2,4,2,242,At Risk
17870,2011-12-07 15:07:00,1,12,1865.8899999999999,5,5,4,554,Champion
17871,2011-05-19 11:32:00,204,1,155.9,1,2,1,121,At Risk
17873,2011-09-20 16:41:00,79,5,1848.96,2,4,4,244,At Risk
17874,2011-06-07 12:54:00,184,6,683.46,1,5,3,153,At Risk
17877,2011-06-22 13:00:00,169,1,237.61,2,2,1,221,At Risk
17878,2011-10-27 11:24:00,43,1,379.45,3,2,2,322,Potential Loyal
17879,2011-06-19 12:36:00,173,1,178.52,2,2,1,221,At Risk
17880,2010-12-10 10:21:00,364,1,458.92,1,2,2,122,At Risk
17881,2011-02-08 17:16:00,303,1,133.35,1,2,1,121,At Risk
17883,2011-12-06 17:49:00,2,4,664.34,5,4,3,543,Loyal
17884,2011-12-06 11:33:00,3,4,695.07,5,4,3,543,Loyal
17885,2011-11-27 14:40:00,11,1,156.34,5,2,1,521,Potential Loyal
17886,2011-11-08 10:09:00,31,3,869.28,4,4,3,443,Loyal
17887,2011-08-02 17:29:00,128,1,111.35,2,2,1,221,At Risk
17888,2011-11-18 13:45:00,20,8,716.0,4,5,3,453,Loyal
17889,2011-05-11 16:26:00,211,2,201.37,1,3,1,131,At Risk
17890,2011-01-21 11:19:00,322,2,586.89,1,3,3,133,At Risk
17891,2011-06-30 20:08:00,161,1,203.85999999999999,2,2,1,221,At Risk
17892,2011-10-14 16:49:00,55,3,244.1,3,4,1,341,Loyal
17893,2011-04-28 13:50:00,224,1,107.21,1,2,1,121,At Risk
17894,2011-09-29 09:23:00,71,8,1118.96,3,5,4,354,Loyal
17895,2011-10-26 17:00:00,43,1,95.45,3,2,1,321,Potential Loyal
17896,2011-11-16 13:59:00,22,1,256.32,4,2,2,422,Potential Loyal
17897,2011-06-20 11:23:00,172,3,541.81,2,4,3,243,At Risk
17898,2011-09-15 14:56:00,84,2,152.06,2,3,1,231,At Risk
17899,2011-07-03 14:58:00,158,1,154.55,2,2,1,221,At Risk
17900,2011-06-02 14:38:00,189,2,112.19999999999999,1,3,1,131,At Risk
17901,2011-11-10 17:29:00,28,1,110.38,4,2,1,421,Potential Loyal
17904,2011-11-18 12:57:00,20,1,181.07,4,2,1,421,Potential Loyal
17905,2011-09-29 17:33:00,70,4,798.99,3,4,3,343,Loyal
17906,2011-04-06 17:25:00,246,1,72.9,1,2,1,121,At Risk
17908,2010-12-01 11:45:00,373,1,232.03,1,2,1,121,At Risk
17911,2011-11-30 14:52:00,8,1,366.23,5,2,2,522,Potential Loyal
17912,2011-02-02 14:25:00,309,5,310.06,1,4,2,142,At Risk
17913,2011-10-12 10:45:00,58,2,408.65,3,3,2,332,Loyal
17914,2011-12-06 11:58:00,3,1,329.36,5,2,2,522,Potential Loyal
17917,2011-10-25 13:20:00,44,3,335.03,3,4,2,342,Loyal
17919,2011-09-12 13:41:00,87,1,1304.04,2,2,4,224,At Risk
17920,2011-12-05 14:29:00,3,17,4119.5,5,5,5,555,Champion
17921,2011-10-06 18:56:00,63,4,820.23,3,4,3,343,Loyal
17923,2011-03-02 15:15:00,281,1,207.50000000000003,1,2,1,121,At Risk
17924,2011-11-28 09:11:00,11,7,2962.5,5,5,5,555,Champion
17925,2010-12-02 10:10:00,372,1,244.08,1,2,1,121,At Risk
17926,2011-07-29 14:39:00,132,2,397.29,2,3,2,232,At Risk
17928,2011-10-25 13:52:00,44,2,212.54,3,3,1,331,Loyal
17929,2011-11-28 16:01:00,10,4,843.0,5,4,3,543,Loyal
17930,2011-11-04 10:23:00,35,5,1740.48,3,4,4,344,Loyal
17931,2011-07-28 18:33:00,133,2,408.36,2,3,2,232,At Risk
17932,2011-11-10 19:49:00,28,3,1331.57,4,4,4,444,Loyal
17934,2011-10-19 11:16:00,51,2,704.25,3,3,3,333,Loyal
17935,2011-07-24 13:18:00,137,2,145.79,2,3,1,231,At Risk
17936,2011-12-04 13:32:00,4,1,380.13,5,2,2,522,Potential Loyal
17937,2011-12-01 11:45:00,8,7,4301.22,5,5,5,555,Champion
17939,2011-07-03 12:27:00,159,1,99.14,2,2,1,221,At Risk
17940,2011-10-21 13:27:00,48,10,4020.04,3,5,5,355,Loyal
17941,2011-08-01 08:30:00,130,1,304.56,2,2,2,222,At Risk
17942,2011-12-02 10:45:00,7,1,77.50000000000001,5,2,1,521,Potential Loyal
17946,2011-04-20 17:00:00,232,2,149.57999999999998,1,3,1,131,At Risk
17947,2011-11-02 13:05:00,36,1,176.68,3,2,1,321,Potential Loyal
17948,2011-07-15 12:58:00,146,1,358.56000000000006,2,2,2,222,At Risk
17949,2011-12-08 18:46:00,0,45,58510.48,5,5,5,555,Champion
17950,2011-09-28 15:18:00,71,3,482.2,3,4,2,342,Loyal
17951,2011-10-31 12:30:00,39,3,1008.5400000000001,3,4,4,344,Loyal
17954,2011-12-04 14:15:00,4,12,2314.13,5,5,5,555,Champion
17955,2011-05-25 12:00:00,198,4,557.3,1,4,3,143,At Risk
17956,2011-04-04 13:47:00,248,1,12.75,1,2,1,121,At Risk
17957,2011-10-04 14:58:00,65,1,111.68,3,2,1,321,Potential Loyal
17958,2011-08-15 12:19:00,116,1,508.46000000000004,2,2,3,223,At Risk
17960,2011-06-21 14:15:00,170,1,73.78,2,2,1,221,At Risk
17961,2011-11-18 16:55:00,20,39,1296.44,4,5,4,454,Loyal
17962,2011-07-20 14:16:00,141,1,102.41,2,2,1,221,At Risk
17964,2011-11-08 10:44:00,31,2,463.21,4,3,2,432,Potential Loyal
17965,2011-11-02 09:31:00,37,14,2599.19,3,5,5,355,Loyal
17966,2011-11-02 10:26:00,37,5,1098.43,3,4,4,344,Loyal
17967,2010-12-03 11:19:00,371,1,112.27,1,2,1,121,At Risk
17968,2010-12-01 12:23:00,373,1,265.1,1,2,2,122,At Risk
17969,2011-06-26 13:00:00,165,2,228.2,2,3,1,231,At Risk
17970,2011-05-12 20:03:00,210,1,562.79,1,2,3,123,At Risk
17972,2011-04-12 12:16:00,241,1,135.19,1,2,1,121,At Risk
17973,2011-10-19 10:34:00,51,1,337.04,3,2,2,322,Potential Loyal
17974,2011-11-15 11:37:00,24,3,703.99,4,4,3,443,Loyal
17975,2011-11-24 13:27:00,14,13,4483.26,4,5,5,455,Loyal
17976,2010-12-02 13:49:00,371,1,321.79,1,2,2,122,At Risk
17977,2011-11-10 13:28:00,28,1,288.14,4,2,2,422,Potential Loyal
17978,2010-12-09 14:05:00,364,1,300.91999999999996,1,2,2,122,At Risk
17979,2011-11-04 12:05:00,35,4,732.41,3,4,3,343,Loyal
17980,2011-06-27 12:01:00,165,3,811.45,2,4,3,243,At Risk
17984,2011-07-17 15:59:00,144,1,152.68,2,2,1,221,At Risk
17985,2011-11-17 14:24:00,21,1,631.35,4,2,3,423,Potential Loyal
17986,2011-10-14 14:22:00,55,1,20.8,3,2,1,321,Potential Loyal
17987,2011-06-07 14:22:00,184,1,198.57,1,2,1,121,At Risk
17988,2011-11-28 11:00:00,11,7,201.12,5,5,1,551,Champion
17990,2011-04-17 11:44:00,236,3,630.84,1,4,3,143,At Risk
17991,2011-04-28 15:58:00,224,2,93.35,1,3,1,131,At Risk
17994,2011-08-10 11:41:00,121,4,674.89,2,4,3,243,At Risk
17995,2011-03-03 12:30:00,281,1,76.1,1,2,1,121,At Risk
17997,2011-09-26 16:13:00,73,8,1962.46,2,5,4,254,At Risk
17999,2011-11-02 15:56:00,36,2,380.39,3,3,2,332,Loyal
18001,2011-11-27 16:02:00,11,2,415.13,5,3,2,532,Potential Loyal
18004,2010-12-12 13:47:00,361,1,157.92,1,2,1,121,At Risk
18005,2011-12-06 11:51:00,3,2,226.47,5,3,1,531,Potential Loyal
18006,2011-11-16 16:52:00,22,1,444.68,4,2,2,422,Potential Loyal
18008,2011-09-30 15:17:00,69,9,2116.19,3,5,5,355,Loyal
18009,2011-04-18 13:36:00,234,1,247.39,1,2,1,121,At Risk
18010,2011-03-28 12:27:00,256,1,174.8,1,2,1,121,At Risk
18011,2010-12-01 17:35:00,372,1,102.78999999999999,1,2,1,121,At Risk
18013,2011-07-07 14:11:00,154,2,187.29,2,3,1,231,At Risk
18014,2011-11-11 15:28:00,27,1,162.22,4,2,1,421,Potential Loyal
18015,2011-12-05 14:49:00,3,1,120.03,5,2,1,521,Potential Loyal
18016,2011-11-07 13:25:00,31,5,1477.66,4,4,4,444,Loyal
18017,2011-09-19 16:15:00,80,3,523.0,2,4,3,243,At Risk
18018,2011-08-23 17:37:00,107,2,122.14,2,3,1,231,At Risk
18019,2011-10-19 12:10:00,51,1,38.45,3,2,1,321,Potential Loyal
18022,2011-11-04 12:45:00,35,1,612.72,3,2,3,323,Potential Loyal
18024,2011-07-10 12:40:00,152,2,389.78,2,3,2,232,At Risk
18027,2011-09-02 10:38:00,98,1,115.31,2,2,1,221,At Risk
18030,2011-12-05 16:37:00,3,2,230.64999999999998,5,3,1,531,Potential Loyal
18032,2011-01-09 15:32:00,333,1,73.5,1,2,1,121,At Risk
18033,2011-10-05 17:28:00,64,1,93.82000000000001,3,2,1,321,Potential Loyal
18034,2011-11-18 12:22:00,21,2,418.68,4,3,2,432,Potential Loyal
18035,2011-11-04 12:39:00,35,3,713.89,3,4,3,343,Loyal
18036,2011-11-07 14:40:00,31,3,403.12,4,4,2,442,Loyal
18037,2011-07-08 13:39:00,153,6,70.02,2,5,1,251,At Risk
18040,2011-11-20 14:20:00,18,2,357.20000000000005,4,3,2,432,Potential Loyal
18041,2011-11-28 11:39:00,11,21,4097.37,5,5,5,555,Champion
18042,2011-10-17 11:49:00,53,1,165.04999999999998,3,2,1,321,Potential Loyal
18043,2011-11-15 12:48:00,24,3,529.29,4,4,3,443,Loyal
18044,2011-12-05 14:26:00,3,10,2088.6,5,5,5,555,Champion
18045,2011-10-25 13:07:00,44,1,178.34,3,2,1,321,Potential Loyal
18048,2011-05-20 14:58:00,202,2,172.29000000000002,1,3,1,131,At Risk
18050,2010-12-15 14:25:00,358,1,74.4,1,2,1,121,At Risk
18053,2011-09-30 09:05:00,70,1,300.02,3,2,2,322,Potential Loyal
18055,2011-12-02 14:25:00,6,10,6761.34,5,5,5,555,Champion
18056,2011-02-24 14:27:00,287,1,363.65,1,2,2,122,At Risk
18058,2011-11-30 08:38:00,9,1,170.16,5,2,1,521,Potential Loyal
18059,2011-11-16 16:49:00,22,3,306.46,4,4,2,442,Loyal
18061,2011-11-18 11:20:00,21,10,2119.41,4,5,5,455,Loyal
18062,2011-06-19 14:47:00,172,3,720.52,2,4,3,243,At Risk
18064,2011-07-29 16:39:00,132,2,814.0,2,3,3,233,At Risk
18065,2011-12-04 10:30:00,5,14,2392.83,5,5,5,555,Champion
18066,2011-09-25 15:30:00,74,1,318.0,2,2,2,222,At Risk
18067,2011-10-30 15:58:00,39,1,396.33,3,2,2,322,Potential Loyal
18068,2011-02-23 14:50:00,288,1,101.7,1,2,1,121,At Risk
18069,2011-11-13 16:03:00,25,5,2009.24,4,4,4,444,Loyal
18071,2011-03-27 11:59:00,257,2,453.0,1,3,2,132,At Risk
18072,2011-06-07 10:44:00,185,1,247.44,1,2,1,121,At Risk
18073,2011-08-17 14:02:00,113,12,3859.82,2,5,5,255,At Risk
18074,2010-12-01 09:53:00,373,1,489.6,1,2,3,123,At Risk
18075,2011-11-16 15:21:00,22,10,2611.75,4,5,5,455,Loyal
18077,2011-12-01 13:32:00,7,11,2584.41,5,5,5,555,Champion
18078,2011-05-06 14:32:00,216,2,336.13,1,3,2,132,At Risk
18079,2011-10-25 15:27:00,44,4,3613.15,3,4,5,345,Loyal
18080,2011-11-21 08:02:00,18,2,1231.5,4,3,4,434,Potential Loyal
18081,2011-11-03 16:30:00,35,3,343.45,3,4,2,342,Loyal
18082,2011-11-14 12:45:00,25,1,680.84,4,2,3,423,Potential Loyal
18084,2011-11-23 13:57:00,15,1,90.48,4,2,1,421,Potential Loyal
18085,2011-01-13 15:17:00,329,2,689.95,1,3,3,133,At Risk
18086,2011-03-10 13:34:00,273,1,101.34,1,2,1,121,At Risk
18087,2011-09-02 15:12:00,97,2,4055.7200000000003,2,3,5,235,At Risk
18088,2011-10-09 13:41:00,60,1,166.03,3,2,1,321,Potential Loyal
18092,2011-12-07 13:14:00,1,11,9068.26,5,5,5,555,Champion
18093,2011-09-07 15:43:00,92,4,2106.52,2,4,5,245,At Risk
18094,2011-09-19 09:28:00,81,7,3017.3,2,5,5,255,At Risk
18095,2011-01-31 12:50:00,312,2,580.05,1,3,3,133,At Risk
18096,2011-11-28 12:44:00,11,3,849.06,5,4,3,543,Loyal
18097,2011-12-02 11:16:00,7,6,2662.4,5,5,5,555,Champion
18099,2011-08-04 15:52:00,126,1,168.31,2,2,1,221,At Risk
18101,2011-11-28 13:37:00,10,2,222.4,5,3,1,531,Potential Loyal
18102,2011-12-09 11:50:00,0,60,259657.3,5,5,5,555,Champion
18104,2011-11-02 14:07:00,36,1,754.64,3,2,3,323,Potential Loyal
